date,year,month,hour,holiday,weekday,working,weather_type,temp,feels_like,humidity,windspeed,count
10/5/2012,1,10,14,0,5,1,1,30.34,33.2265,0.37,15.0013,400
10/5/2012,1,10,15,0,5,1,1,29.52,33.2265,0.39,16.9979,470
10/5/2012,1,10,16,0,5,1,1,29.52,33.2265,0.37,0,634
10/5/2012,1,10,17,0,5,1,1,28.7,32.4564,0.42,11.0014,900
10/5/2012,1,10,18,0,5,1,1,26.24,31.6812,0.57,8.9981,761
10/5/2012,1,10,19,0,5,1,1,25.42,30.1359,0.73,11.0014,500
10/5/2012,1,10,20,0,5,1,1,24.6,29.3658,0.78,8.9981,372
10/5/2012,1,10,21,0,5,1,1,24.6,30.1359,0.69,15.0013,267
10/5/2012,1,10,22,0,5,1,1,24.6,30.1359,0.73,19.0012,264
10/5/2012,1,10,23,0,5,1,1,23.78,27.8205,0.78,15.0013,171
10/6/2012,1,10,0,0,6,0,1,22.96,27.0453,0.83,11.0014,191
10/6/2012,1,10,1,0,6,0,1,22.96,27.0453,0.83,16.9979,141
10/6/2012,1,10,2,0,6,0,1,22.96,27.0453,0.78,12.998,75
10/6/2012,1,10,3,0,6,0,1,22.14,26.2752,0.77,15.0013,56
10/6/2012,1,10,4,0,6,0,1,22.14,26.2752,0.83,16.9979,11
10/6/2012,1,10,5,0,6,0,1,22.14,26.2752,0.83,12.998,10
10/6/2012,1,10,6,0,6,0,1,22.14,26.2752,0.88,16.9979,30
10/6/2012,1,10,7,0,6,0,1,22.14,26.2752,0.83,19.9995,84
10/6/2012,1,10,8,0,6,0,1,22.96,27.0453,0.83,12.998,206
10/6/2012,1,10,9,0,6,0,1,24.6,30.1359,0.73,12.998,395
10/6/2012,1,10,10,0,6,0,1,25.42,30.9111,0.69,19.0012,539
10/6/2012,1,10,11,0,6,0,1,26.24,30.9111,0.65,16.9979,647
10/6/2012,1,10,12,0,6,0,1,28.7,33.2265,0.54,7.0015,743
10/6/2012,1,10,13,0,6,0,2,26.24,31.6812,0.57,35.0008,710
10/6/2012,1,10,14,0,6,0,2,24.6,31.6812,0.56,27.9993,576
10/6/2012,1,10,15,0,6,0,1,24.6,31.6812,0.46,27.9993,620
10/6/2012,1,10,16,0,6,0,1,24.6,31.6812,0.43,35.0008,659
10/6/2012,1,10,17,0,6,0,1,22.14,26.2752,0.49,26.0027,610
10/6/2012,1,10,18,0,6,0,1,21.32,25.5,0.48,27.9993,495
10/6/2012,1,10,19,0,6,0,1,19.68,23.9547,0.55,15.0013,341
10/6/2012,1,10,20,0,6,0,1,19.68,23.9547,0.55,16.9979,247
10/6/2012,1,10,21,0,6,0,1,18.86,23.1795,0.59,8.9981,215
10/6/2012,1,10,22,0,6,0,1,18.04,22.4094,0.62,8.9981,185
10/6/2012,1,10,23,0,6,0,1,18.04,22.4094,0.62,8.9981,179
10/7/2012,1,10,0,0,0,0,1,18.04,22.4094,0.62,11.0014,127
10/7/2012,1,10,1,0,0,0,1,18.04,22.4094,0.54,15.0013,109
10/7/2012,1,10,2,0,0,0,1,17.22,21.6342,0.62,8.9981,74
10/7/2012,1,10,3,0,0,0,2,18.04,22.4094,0.62,8.9981,22
10/7/2012,1,10,4,0,0,0,2,18.04,22.4094,0.54,16.9979,11
10/7/2012,1,10,5,0,0,0,2,18.04,22.4094,0.54,8.9981,10
10/7/2012,1,10,6,0,0,0,2,18.04,22.4094,0.54,12.998,23
10/7/2012,1,10,7,0,0,0,3,17.22,21.6342,0.58,11.0014,35
10/7/2012,1,10,8,0,0,0,3,17.22,21.6342,0.67,8.9981,62
10/7/2012,1,10,9,0,0,0,3,16.4,20.8641,0.71,8.9981,86
10/7/2012,1,10,10,0,0,0,2,17.22,21.6342,0.67,12.998,185
10/7/2012,1,10,11,0,0,0,2,17.22,21.6342,0.71,7.0015,336
10/7/2012,1,10,12,0,0,0,2,17.22,21.6342,0.71,0,392
10/7/2012,1,10,13,0,0,0,2,18.04,22.4094,0.72,6.0032,320
10/7/2012,1,10,14,0,0,0,2,18.04,22.4094,0.67,0,314
10/7/2012,1,10,15,0,0,0,3,17.22,21.6342,0.77,8.9981,306
10/7/2012,1,10,16,0,0,0,3,16.4,20.8641,0.82,11.0014,333
10/7/2012,1,10,17,0,0,0,3,16.4,20.8641,0.82,15.0013,157
10/7/2012,1,10,18,0,0,0,3,16.4,20.8641,0.82,12.998,106
10/7/2012,1,10,19,0,0,0,2,16.4,20.8641,0.82,7.0015,114
10/7/2012,1,10,20,0,0,0,1,16.4,20.8641,0.82,8.9981,116
10/7/2012,1,10,21,0,0,0,1,15.58,20.0889,0.87,7.0015,113
10/7/2012,1,10,22,0,0,0,1,15.58,20.0889,0.87,8.9981,79
10/7/2012,1,10,23,0,0,0,1,14.76,17.7735,0.93,8.9981,80
10/8/2012,1,10,0,1,1,0,1,15.58,20.0889,0.76,19.0012,51
10/8/2012,1,10,1,1,1,0,1,13.94,16.9983,0.87,11.0014,37
10/8/2012,1,10,2,1,1,0,1,13.94,16.9983,0.81,12.998,15
10/8/2012,1,10,3,1,1,0,1,13.94,17.7735,0.81,7.0015,10
10/8/2012,1,10,4,1,1,0,1,13.12,16.9983,0.87,8.9981,7
10/8/2012,1,10,5,1,1,0,1,13.94,16.2282,0.76,15.0013,19
10/8/2012,1,10,6,1,1,0,1,13.94,17.7735,0.76,7.0015,59
10/8/2012,1,10,7,1,1,0,2,13.94,16.9983,0.76,11.0014,154
10/8/2012,1,10,8,1,1,0,2,14.76,17.7735,0.71,15.0013,397
10/8/2012,1,10,9,1,1,0,2,15.58,20.0889,0.66,11.0014,332
10/8/2012,1,10,10,1,1,0,2,15.58,20.0889,0.68,8.9981,298
10/8/2012,1,10,11,1,1,0,2,16.4,20.8641,0.62,6.0032,308
10/8/2012,1,10,12,1,1,0,2,17.22,21.6342,0.63,11.0014,341
10/8/2012,1,10,13,1,1,0,2,17.22,21.6342,0.62,12.998,405
10/8/2012,1,10,14,1,1,0,2,17.22,21.6342,0.58,7.0015,420
10/8/2012,1,10,15,1,1,0,3,17.22,21.6342,0.58,12.998,370
10/8/2012,1,10,16,1,1,0,3,17.22,21.6342,0.58,12.998,377
10/8/2012,1,10,17,1,1,0,2,17.22,21.6342,0.66,16.9979,497
10/8/2012,1,10,18,1,1,0,2,17.22,21.6342,0.66,19.0012,456
10/8/2012,1,10,19,1,1,0,2,16.4,20.8641,0.71,16.9979,371
10/8/2012,1,10,20,1,1,0,3,16.4,20.8641,0.71,15.0013,227
10/8/2012,1,10,21,1,1,0,2,16.4,20.8641,0.76,15.0013,151
10/8/2012,1,10,22,1,1,0,3,16.4,20.8641,0.76,16.9979,107
10/8/2012,1,10,23,1,1,0,2,16.4,20.8641,0.71,15.0013,69
10/9/2012,1,10,0,0,2,1,2,15.58,20.0889,0.82,15.0013,31
10/9/2012,1,10,1,0,2,1,3,14.76,17.7735,0.87,15.0013,13
10/9/2012,1,10,2,0,2,1,3,14.76,16.9983,0.87,16.9979,7
10/9/2012,1,10,3,0,2,1,3,14.76,16.9983,0.87,19.0012,3
10/9/2012,1,10,4,0,2,1,3,14.76,17.7735,0.87,11.0014,7
10/9/2012,1,10,5,0,2,1,2,15.58,20.0889,0.82,12.998,19
10/9/2012,1,10,6,0,2,1,2,15.58,20.0889,0.82,16.9979,143
10/9/2012,1,10,7,0,2,1,1,15.58,20.0889,0.83,16.9979,362
10/9/2012,1,10,8,0,2,1,2,17.22,21.6342,0.8,12.998,713
10/9/2012,1,10,9,0,2,1,2,17.22,21.6342,0.77,15.0013,382
10/9/2012,1,10,10,0,2,1,2,18.04,22.4094,0.75,15.0013,164
10/9/2012,1,10,11,0,2,1,2,19.68,23.9547,0.69,12.998,193
10/9/2012,1,10,12,0,2,1,2,19.68,23.9547,0.69,12.998,260
10/9/2012,1,10,13,0,2,1,2,20.5,24.7248,0.67,8.9981,238
10/9/2012,1,10,14,0,2,1,2,22.14,26.2752,0.64,12.998,244
10/9/2012,1,10,15,0,2,1,2,21.32,25.5,0.63,11.0014,254
10/9/2012,1,10,16,0,2,1,2,20.5,24.7248,0.72,11.0014,424
10/9/2012,1,10,17,0,2,1,2,21.32,25.5,0.68,11.0014,806
10/9/2012,1,10,18,0,2,1,2,20.5,24.7248,0.72,15.0013,784
10/9/2012,1,10,19,0,2,1,2,20.5,24.7248,0.72,11.0014,514
10/9/2012,1,10,20,0,2,1,2,20.5,24.7248,0.72,11.0014,360
10/9/2012,1,10,21,0,2,1,2,19.68,23.9547,0.77,8.9981,225
10/9/2012,1,10,22,0,2,1,2,19.68,23.9547,0.77,6.0032,162
10/9/2012,1,10,23,0,2,1,2,19.68,23.9547,0.77,6.0032,84
10/10/2012,1,10,0,0,3,1,2,18.86,23.1795,0.88,6.0032,33
10/10/2012,1,10,1,0,3,1,2,18.86,23.1795,0.88,0,8
10/10/2012,1,10,2,0,3,1,2,18.86,23.1795,0.88,0,8
10/10/2012,1,10,3,0,3,1,2,18.86,23.1795,0.88,0,6
10/10/2012,1,10,4,0,3,1,2,18.86,23.1795,0.88,7.0015,6
10/10/2012,1,10,5,0,3,1,2,18.86,23.1795,0.88,6.0032,40
10/10/2012,1,10,6,0,3,1,2,18.86,23.1795,0.88,6.0032,175
10/10/2012,1,10,7,0,3,1,1,18.86,23.1795,0.82,7.0015,507
10/10/2012,1,10,8,0,3,1,1,20.5,24.7248,0.77,11.0014,839
10/10/2012,1,10,9,0,3,1,1,22.14,26.2752,0.6,19.0012,366
10/10/2012,1,10,10,0,3,1,1,22.96,27.0453,0.52,19.9995,217
10/10/2012,1,10,11,0,3,1,1,22.14,26.2752,0.52,12.998,291
10/10/2012,1,10,12,0,3,1,1,22.14,26.2752,0.56,15.0013,390
10/10/2012,1,10,13,0,3,1,1,22.96,27.0453,0.49,0,297
10/10/2012,1,10,14,0,3,1,1,24.6,31.6812,0.4,11.0014,271
10/10/2012,1,10,15,0,3,1,1,24.6,31.6812,0.4,11.0014,319
10/10/2012,1,10,16,0,3,1,1,24.6,31.6812,0.4,15.0013,566
10/10/2012,1,10,17,0,3,1,1,23.78,27.8205,0.43,15.0013,948
10/10/2012,1,10,18,0,3,1,2,22.96,27.0453,0.49,11.0014,844
10/10/2012,1,10,19,0,3,1,2,22.96,27.0453,0.46,39.0007,566
10/10/2012,1,10,20,0,3,1,1,21.32,25.5,0.48,32.9975,392
10/10/2012,1,10,21,0,3,1,1,20.5,24.7248,0.51,23.9994,269
10/10/2012,1,10,22,0,3,1,1,18.86,23.1795,0.55,19.9995,197
10/10/2012,1,10,23,0,3,1,1,18.04,22.4094,0.58,12.998,136
10/11/2012,1,10,0,0,4,1,1,18.04,22.4094,0.51,8.9981,42
10/11/2012,1,10,1,0,4,1,1,18.04,22.4094,0.47,12.998,11
10/11/2012,1,10,2,0,4,1,1,17.22,21.6342,0.5,8.9981,11
10/11/2012,1,10,3,0,4,1,1,17.22,21.6342,0.47,19.9995,3
10/11/2012,1,10,4,0,4,1,1,16.4,20.8641,0.5,16.9979,10
10/11/2012,1,10,5,0,4,1,1,14.76,17.7735,0.5,11.0014,42
10/11/2012,1,10,6,0,4,1,1,14.76,17.7735,0.5,11.0014,159
10/11/2012,1,10,7,0,4,1,1,14.76,16.9983,0.5,16.9979,478
10/11/2012,1,10,8,0,4,1,1,15.58,20.0889,0.46,26.0027,798
10/11/2012,1,10,9,0,4,1,1,16.4,20.8641,0.43,26.0027,355
10/11/2012,1,10,10,0,4,1,1,18.04,22.4094,0.41,23.9994,204
10/11/2012,1,10,11,0,4,1,1,18.86,23.1795,0.36,0,251
10/11/2012,1,10,12,0,4,1,1,18.86,23.1795,0.36,0,326
10/11/2012,1,10,13,0,4,1,1,20.5,24.7248,0.31,7.0015,291
10/11/2012,1,10,14,0,4,1,1,21.32,25.5,0.32,6.0032,348
10/11/2012,1,10,15,0,4,1,1,21.32,25.5,0.34,11.0014,460
10/11/2012,1,10,16,0,4,1,1,20.5,24.7248,0.36,8.9981,481
10/11/2012,1,10,17,0,4,1,1,20.5,24.7248,0.39,19.0012,827
10/11/2012,1,10,18,0,4,1,1,18.86,23.1795,0.44,11.0014,692
10/11/2012,1,10,19,0,4,1,1,18.04,22.4094,0.51,8.9981,743
10/11/2012,1,10,20,0,4,1,1,17.22,21.6342,0.62,11.0014,415
10/11/2012,1,10,21,0,4,1,1,17.22,21.6342,0.62,8.9981,260
10/11/2012,1,10,22,0,4,1,1,16.4,20.8641,0.66,11.0014,177
10/11/2012,1,10,23,0,4,1,1,17.22,21.6342,0.58,6.0032,186
10/12/2012,1,10,0,0,5,1,1,16.4,20.8641,0.66,7.0015,68
10/12/2012,1,10,1,0,5,1,1,16.4,20.8641,0.66,6.0032,37
10/12/2012,1,10,2,0,5,1,1,16.4,20.8641,0.66,6.0032,16
10/12/2012,1,10,3,0,5,1,1,14.76,18.5436,0.76,6.0032,6
10/12/2012,1,10,4,0,5,1,1,14.76,18.5436,0.76,7.0015,8
10/12/2012,1,10,5,0,5,1,1,14.76,18.5436,0.81,6.0032,35
10/12/2012,1,10,6,0,5,1,1,13.94,17.7735,0.81,6.0032,143
10/12/2012,1,10,7,0,5,1,1,14.76,18.5436,0.81,6.0032,392
10/12/2012,1,10,8,0,5,1,1,17.22,21.6342,0.71,6.0032,745
10/12/2012,1,10,9,0,5,1,1,20.5,24.7248,0.39,19.9995,400
10/12/2012,1,10,10,0,5,1,1,21.32,25.5,0.36,19.9995,275
10/12/2012,1,10,11,0,5,1,1,22.14,26.2752,0.37,23.9994,313
10/12/2012,1,10,12,0,5,1,1,22.14,26.2752,0.39,31.0009,387
10/12/2012,1,10,13,0,5,1,1,22.96,27.0453,0.37,26.0027,381
10/12/2012,1,10,14,0,5,1,1,22.96,27.0453,0.37,31.0009,371
10/12/2012,1,10,15,0,5,1,1,21.32,25.5,0.42,30.0026,455
10/12/2012,1,10,16,0,5,1,1,18.86,23.1795,0.41,23.9994,520
10/12/2012,1,10,17,0,5,1,1,18.86,23.1795,0.38,26.0027,837
10/12/2012,1,10,18,0,5,1,1,18.04,22.4094,0.38,19.9995,642
10/12/2012,1,10,19,0,5,1,1,17.22,21.6342,0.41,15.0013,493
10/12/2012,1,10,20,0,5,1,1,17.22,21.6342,0.47,8.9981,308
10/12/2012,1,10,21,0,5,1,1,16.4,20.8641,0.54,12.998,190
10/12/2012,1,10,22,0,5,1,1,16.4,20.8641,0.47,19.9995,160
10/12/2012,1,10,23,0,5,1,1,14.76,17.7735,0.57,12.998,100
10/13/2012,1,10,0,0,6,0,1,14.76,18.5436,0.57,6.0032,249
10/13/2012,1,10,1,0,6,0,1,13.94,16.9983,0.53,8.9981,146
10/13/2012,1,10,2,0,6,0,1,13.94,16.9983,0.53,12.998,67
10/13/2012,1,10,3,0,6,0,1,13.12,15.453,0.66,15.0013,15
10/13/2012,1,10,4,0,6,0,1,12.3,15.453,0.65,11.0014,11
10/13/2012,1,10,5,0,6,0,1,12.3,14.6829,0.61,12.998,11
10/13/2012,1,10,6,0,6,0,1,12.3,14.6829,0.61,12.998,28
10/13/2012,1,10,7,0,6,0,1,12.3,15.453,0.61,11.0014,70
10/13/2012,1,10,8,0,6,0,1,13.94,17.7735,0.53,7.0015,174
10/13/2012,1,10,9,0,6,0,1,14.76,18.5436,0.5,6.0032,266
10/13/2012,1,10,10,0,6,0,1,16.4,20.8641,0.43,0,347
10/13/2012,1,10,11,0,6,0,1,17.22,21.6342,0.35,8.9981,527
10/13/2012,1,10,12,0,6,0,1,18.04,22.4094,0.35,0,573
10/13/2012,1,10,13,0,6,0,1,18.86,23.1795,0.36,12.998,670
10/13/2012,1,10,14,0,6,0,1,19.68,23.9547,0.33,12.998,597
10/13/2012,1,10,15,0,6,0,1,20.5,24.7248,0.36,12.998,615
10/13/2012,1,10,16,0,6,0,1,20.5,24.7248,0.31,12.998,637
10/13/2012,1,10,17,0,6,0,1,18.86,23.1795,0.38,11.0014,528
10/13/2012,1,10,18,0,6,0,1,18.86,23.1795,0.44,8.9981,473
10/13/2012,1,10,19,0,6,0,1,18.04,22.4094,0.44,11.0014,332
10/13/2012,1,10,20,0,6,0,1,16.4,20.8641,0.54,6.0032,255
10/13/2012,1,10,21,0,6,0,1,16.4,20.8641,0.58,12.998,204
10/13/2012,1,10,22,0,6,0,1,16.4,20.8641,0.62,0,189
10/13/2012,1,10,23,0,6,0,1,17.22,21.6342,0.58,19.9995,125
10/14/2012,1,10,0,0,0,0,1,16.4,20.8641,0.71,16.9979,111
10/14/2012,1,10,1,0,0,0,1,17.22,21.6342,0.77,19.0012,112
10/14/2012,1,10,2,0,0,0,1,16.4,20.8641,0.76,6.0032,66
10/14/2012,1,10,3,0,0,0,1,17.22,21.6342,0.77,19.9995,28
10/14/2012,1,10,4,0,0,0,1,17.22,21.6342,0.77,19.0012,12
10/14/2012,1,10,5,0,0,0,1,16.4,20.8641,0.82,12.998,11
10/14/2012,1,10,6,0,0,0,1,16.4,20.8641,0.82,11.0014,24
10/14/2012,1,10,7,0,0,0,1,17.22,21.6342,0.82,15.0013,51
10/14/2012,1,10,8,0,0,0,1,18.04,22.4094,0.77,12.998,132
10/14/2012,1,10,9,0,0,0,2,19.68,23.9547,0.67,19.0012,223
10/14/2012,1,10,10,0,0,0,1,22.14,26.2752,0.56,12.998,428
10/14/2012,1,10,11,0,0,0,1,22.96,27.0453,0.52,19.9995,494
10/14/2012,1,10,12,0,0,0,1,25.42,31.6812,0.46,22.0028,562
10/14/2012,1,10,13,0,0,0,1,26.24,31.6812,0.41,30.0026,619
10/14/2012,1,10,14,0,0,0,1,27.06,31.6812,0.39,27.9993,617
10/14/2012,1,10,15,0,0,0,1,27.06,31.6812,0.39,27.9993,568
10/14/2012,1,10,16,0,0,0,1,26.24,31.6812,0.41,19.9995,581
10/14/2012,1,10,17,0,0,0,1,26.24,31.6812,0.44,12.998,539
10/14/2012,1,10,18,0,0,0,1,23.78,27.8205,0.6,16.9979,453
10/14/2012,1,10,19,0,0,0,1,22.96,27.0453,0.64,15.0013,336
10/14/2012,1,10,20,0,0,0,1,22.14,26.2752,0.73,15.0013,246
10/14/2012,1,10,21,0,0,0,1,22.96,27.0453,0.73,30.0026,196
10/14/2012,1,10,22,0,0,0,1,22.96,27.0453,0.73,26.0027,125
10/14/2012,1,10,23,0,0,0,2,22.96,27.0453,0.68,19.0012,105
10/15/2012,1,10,0,0,1,1,2,22.96,27.0453,0.73,16.9979,48
10/15/2012,1,10,1,0,1,1,2,23.78,27.8205,0.64,26.0027,29
10/15/2012,1,10,2,0,1,1,2,23.78,27.8205,0.64,23.9994,6
10/15/2012,1,10,3,0,1,1,2,22.96,27.0453,0.73,16.9979,4
10/15/2012,1,10,4,0,1,1,2,22.96,27.0453,0.68,15.0013,10
10/15/2012,1,10,5,0,1,1,2,22.96,27.0453,0.73,19.0012,40
10/15/2012,1,10,6,0,1,1,2,22.96,27.0453,0.73,19.9995,147
10/15/2012,1,10,7,0,1,1,2,23.78,27.8205,0.68,22.0028,476
10/15/2012,1,10,8,0,1,1,2,24.6,30.9111,0.64,26.0027,737
10/15/2012,1,10,9,0,1,1,3,24.6,30.1359,0.69,26.0027,359
10/15/2012,1,10,10,0,1,1,2,24.6,30.1359,0.73,26.0027,168
10/15/2012,1,10,11,0,1,1,2,24.6,30.1359,0.73,26.0027,263
10/15/2012,1,10,12,0,1,1,3,24.6,29.3658,0.78,22.0028,284
10/15/2012,1,10,13,0,1,1,2,22.96,27.0453,0.88,15.0013,146
10/15/2012,1,10,14,0,1,1,2,24.6,29.3658,0.78,19.0012,185
10/15/2012,1,10,15,0,1,1,1,24.6,29.3658,0.78,22.0028,260
10/15/2012,1,10,16,0,1,1,1,22.96,27.0453,0.64,19.9995,447
10/15/2012,1,10,17,0,1,1,1,22.96,27.0453,0.64,16.9979,766
10/15/2012,1,10,18,0,1,1,3,22.14,26.2752,0.77,8.9981,592
10/15/2012,1,10,19,0,1,1,3,21.32,25.5,0.83,6.0032,239
10/15/2012,1,10,20,0,1,1,2,21.32,25.5,0.72,26.0027,256
10/15/2012,1,10,21,0,1,1,1,21.32,25.5,0.59,22.0028,206
10/15/2012,1,10,22,0,1,1,1,20.5,24.7248,0.59,19.0012,126
10/15/2012,1,10,23,0,1,1,1,18.86,23.1795,0.63,15.0013,81
10/16/2012,1,10,0,0,2,1,1,18.86,23.1795,0.63,26.0027,48
10/16/2012,1,10,1,0,2,1,1,18.04,22.4094,0.67,12.998,13
10/16/2012,1,10,2,0,2,1,1,18.04,22.4094,0.67,8.9981,3
10/16/2012,1,10,3,0,2,1,1,17.22,21.6342,0.67,7.0015,2
10/16/2012,1,10,4,0,2,1,1,17.22,21.6342,0.67,11.0014,7
10/16/2012,1,10,5,0,2,1,1,17.22,21.6342,0.67,16.9979,52
10/16/2012,1,10,6,0,2,1,1,17.22,21.6342,0.67,11.0014,172
10/16/2012,1,10,7,0,2,1,1,17.22,21.6342,0.67,6.0032,525
10/16/2012,1,10,8,0,2,1,1,18.04,22.4094,0.62,0,835
10/16/2012,1,10,9,0,2,1,1,19.68,23.9547,0.55,16.9979,355
10/16/2012,1,10,10,0,2,1,1,20.5,24.7248,0.48,19.0012,222
10/16/2012,1,10,11,0,2,1,1,20.5,24.7248,0.45,27.9993,228
10/16/2012,1,10,12,0,2,1,2,21.32,25.5,0.45,22.0028,325
10/16/2012,1,10,13,0,2,1,1,21.32,25.5,0.45,19.0012,328
10/16/2012,1,10,14,0,2,1,1,22.14,26.2752,0.39,16.9979,308
10/16/2012,1,10,15,0,2,1,1,22.14,26.2752,0.41,22.0028,346
10/16/2012,1,10,16,0,2,1,1,22.14,26.2752,0.39,19.0012,446
10/16/2012,1,10,17,0,2,1,1,21.32,25.5,0.39,12.998,943
10/16/2012,1,10,18,0,2,1,1,20.5,24.7248,0.42,11.0014,838
10/16/2012,1,10,19,0,2,1,1,19.68,23.9547,0.48,0,531
10/16/2012,1,10,20,0,2,1,1,18.86,23.1795,0.55,0,432
10/16/2012,1,10,21,0,2,1,1,18.86,23.1795,0.63,0,195
10/16/2012,1,10,22,0,2,1,1,16.4,20.8641,0.71,6.0032,181
10/16/2012,1,10,23,0,2,1,1,16.4,20.8641,0.71,0,199
10/17/2012,1,10,0,0,3,1,1,15.58,20.0889,0.76,0,49
10/17/2012,1,10,1,0,3,1,1,15.58,20.0889,0.76,0,17
10/17/2012,1,10,2,0,3,1,1,15.58,20.0889,0.76,0,16
10/17/2012,1,10,3,0,3,1,1,14.76,19.3188,0.87,0,7
10/17/2012,1,10,4,0,3,1,1,14.76,18.5436,0.81,6.0032,4
10/17/2012,1,10,5,0,3,1,2,14.76,19.3188,0.81,0,41
10/17/2012,1,10,6,0,3,1,1,15.58,20.0889,0.82,0,178
10/17/2012,1,10,7,0,3,1,1,14.76,18.5436,0.81,7.0015,464
10/17/2012,1,10,8,0,3,1,2,16.4,20.8641,0.76,0,817
10/17/2012,1,10,9,0,3,1,2,17.22,21.6342,0.77,0,382
10/17/2012,1,10,10,0,3,1,2,18.86,23.1795,0.67,0,228
10/17/2012,1,10,11,0,3,1,2,20.5,24.7248,0.51,6.0032,234
10/17/2012,1,10,12,0,3,1,2,21.32,25.5,0.48,11.0014,332
10/17/2012,1,10,13,0,3,1,2,22.14,26.2752,0.49,8.9981,310
10/17/2012,1,10,14,0,3,1,2,22.96,27.0453,0.43,11.0014,270
10/17/2012,1,10,15,0,3,1,2,23.78,27.8205,0.43,15.0013,301
10/17/2012,1,10,16,0,3,1,1,22.96,27.0453,0.52,12.998,466
10/17/2012,1,10,17,0,3,1,1,22.14,26.2752,0.56,7.0015,888
10/17/2012,1,10,18,0,3,1,1,21.32,25.5,0.59,11.0014,884
10/17/2012,1,10,19,0,3,1,1,20.5,24.7248,0.72,12.998,516
10/17/2012,1,10,20,0,3,1,1,20.5,24.7248,0.72,8.9981,414
10/17/2012,1,10,21,0,3,1,1,18.86,23.1795,0.82,12.998,329
10/17/2012,1,10,22,0,3,1,1,18.86,23.1795,0.88,16.9979,215
10/17/2012,1,10,23,0,3,1,1,18.86,23.1795,0.88,15.0013,99
10/18/2012,1,10,0,0,4,1,1,18.86,23.1795,0.88,12.998,57
10/18/2012,1,10,1,0,4,1,1,18.86,23.1795,0.82,15.0013,14
10/18/2012,1,10,2,0,4,1,1,18.86,23.1795,0.82,12.998,14
10/18/2012,1,10,3,0,4,1,1,18.04,22.4094,0.88,15.0013,5
10/18/2012,1,10,4,0,4,1,1,18.04,22.4094,0.88,15.0013,5
10/18/2012,1,10,5,0,4,1,1,18.04,22.4094,0.82,15.0013,42
10/18/2012,1,10,6,0,4,1,1,18.04,22.4094,0.88,19.9995,153
10/18/2012,1,10,7,0,4,1,1,18.04,22.4094,0.88,16.9979,508
10/18/2012,1,10,8,0,4,1,1,18.86,23.1795,0.82,16.9979,834
10/18/2012,1,10,9,0,4,1,2,20.5,24.7248,0.77,11.0014,387
10/18/2012,1,10,10,0,4,1,2,21.32,25.5,0.68,15.0013,218
10/18/2012,1,10,11,0,4,1,2,22.96,27.0453,0.56,15.0013,268
10/18/2012,1,10,12,0,4,1,2,24.6,31.6812,0.53,16.9979,377
10/18/2012,1,10,13,0,4,1,1,25.42,31.6812,0.53,23.9994,332
10/18/2012,1,10,14,0,4,1,2,25.42,31.6812,0.5,19.9995,285
10/18/2012,1,10,15,0,4,1,2,24.6,30.9111,0.6,12.998,353
10/18/2012,1,10,16,0,4,1,1,24.6,31.6812,0.56,19.0012,450
10/18/2012,1,10,17,0,4,1,2,23.78,27.8205,0.64,22.0028,890
10/18/2012,1,10,18,0,4,1,2,22.96,27.0453,0.64,22.0028,788
10/18/2012,1,10,19,0,4,1,2,22.96,27.0453,0.68,19.9995,513
10/18/2012,1,10,20,0,4,1,2,22.96,27.0453,0.68,16.9979,387
10/18/2012,1,10,21,0,4,1,2,22.14,26.2752,0.77,12.998,283
10/18/2012,1,10,22,0,4,1,2,22.14,26.2752,0.83,12.998,229
10/18/2012,1,10,23,0,4,1,2,22.14,26.2752,0.83,0,117
10/19/2012,1,10,0,0,5,1,2,22.96,27.0453,0.83,7.0015,56
10/19/2012,1,10,1,0,5,1,3,22.14,26.2752,0.88,0,16
10/19/2012,1,10,2,0,5,1,2,22.14,26.2752,0.88,0,10
10/19/2012,1,10,3,0,5,1,2,22.96,27.0453,0.83,0,5
10/19/2012,1,10,4,0,5,1,2,22.96,27.0453,0.83,0,6
10/19/2012,1,10,5,0,5,1,2,22.14,26.2752,0.88,0,36
10/19/2012,1,10,6,0,5,1,3,22.14,26.2752,0.94,11.0014,131
10/19/2012,1,10,7,0,5,1,3,22.14,26.2752,0.94,0,154
10/19/2012,1,10,8,0,5,1,2,22.14,26.2752,0.94,7.0015,467
10/19/2012,1,10,9,0,5,1,2,22.14,26.2752,0.94,7.0015,389
10/19/2012,1,10,10,0,5,1,2,23.78,27.8205,0.88,12.998,224
10/19/2012,1,10,11,0,5,1,1,24.6,28.5906,0.83,12.998,252
10/19/2012,1,10,12,0,5,1,1,26.24,30.9111,0.69,15.0013,332
10/19/2012,1,10,13,0,5,1,1,25.42,30.1359,0.73,15.0013,375
10/19/2012,1,10,14,0,5,1,1,27.06,31.6812,0.61,16.9979,365
10/19/2012,1,10,15,0,5,1,1,26.24,30.9111,0.65,19.9995,395
10/19/2012,1,10,16,0,5,1,3,25.42,30.9111,0.69,23.9994,565
10/19/2012,1,10,17,0,5,1,3,25.42,30.9111,0.69,23.9994,425
10/19/2012,1,10,18,0,5,1,1,22.96,27.0453,0.83,7.0015,233
10/19/2012,1,10,19,0,5,1,1,22.14,26.2752,0.88,11.0014,232
10/19/2012,1,10,20,0,5,1,1,21.32,25.5,0.77,12.998,229
10/19/2012,1,10,21,0,5,1,1,20.5,24.7248,0.77,0,206
